Newspaper Title,Issue Date,Page Number,LCCN,City,State,Contributor,Batch,PDF Link
['The Wheeling daily intelligencer'],06-06-1872,3,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872060601/0545.pdf
['The Wheeling daily intelligencer'],08-17-1872,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872081701/0787.pdf
['The Wheeling daily intelligencer'],06-26-1872,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872062601/0611.pdf
['The Wheeling daily intelligencer'],12-08-1873,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190881/1873120801/1166.pdf
['The Wheeling daily intelligencer'],08-18-1874,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190893/1874081801/0793.pdf
['The Wheeling daily intelligencer'],12-02-1874,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190893/1874120201/1157.pdf
['Spirit of Jefferson'],02-24-1874,4,['sn84026788'],['charles town'],['west virginia'],['West Virginia University'],['wvu_iceland_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_iceland_ver01/data/sn84026788/00202192348/1874022401/0038.pdf
['The Wheeling daily intelligencer'],06-01-1872,3,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872060101/0529.pdf
['The Wheeling daily intelligencer'],06-20-1872,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872062001/0591.pdf
['The Wheeling daily intelligencer'],06-18-1872,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872061801/0583.pdf
